0, 0, 0, 1.094213
0, 0, 1, 0.881030
0, 0, 2, 0.775560
0, 0, 3, 0.776703
0, 0, 4, 0.877504
0, 0, 5, 0.940228
0, 0, 6, 0.925762
0, 0, 7, 0.851816
0, 0, 8, 0.817992
0, 0, 9, 0.853662
0, 0, 10, 0.887193
0, 0, 11, 0.954177
0, 0, 12, 1.264501
0, 0, 13, 1.587922
0, 0, 14, 2.345429
0, 0, 15, 100.000000
0, 0, 16, 100.000000
0, 0, 17, 100.000000
0, 0, 18, 100.000000
0, 0, 19, 100.000000
0, 0, 20, 100.000000
0, 0, 21, 100.000000
0, 0, 22, 100.000000
0, 0, 23, 100.000000
0, 0, 24, 100.000000
0, 0, 25, 100.000000
0, 0, 26, 100.000000
0, 0, 27, 100.000000
0, 0, 28, 100.000000
0, 0, 29, 100.000000
0, 0, 30, 100.000000
0, 0, 31, 100.000000
0, 0, 32, 100.000000
0, 0, 33, 100.000000
0, 0, 34, 100.000000
0, 1, 0, 0.824073
0, 1, 1, 0.587934
0, 1, 2, 0.497110
0, 1, 3, 0.491844
0, 1, 4, 0.557741
0, 1, 5, 0.618963
0, 1, 6, 0.594573
0, 1, 7, 0.505015
0, 1, 8, 0.455749
0, 1, 9, 0.490809
0, 1, 10, 0.542382
0, 1, 11, 0.654498
0, 1, 12, 1.032316
0, 1, 13, 1.546323
0, 1, 14, 2.201098
0, 1, 15, 100.000000
0, 1, 16, 100.000000
0, 1, 17, 100.000000
0, 1, 18, 100.000000
0, 1, 19, 100.000000
0, 1, 20, 100.000000
0, 1, 21, 100.000000
0, 1, 22, 100.000000
0, 1, 23, 100.000000
0, 1, 24, 100.000000
0, 1, 25, 100.000000
0, 1, 26, 100.000000
0, 1, 27, 100.000000
0, 1, 28, 100.000000
0, 1, 29, 100.000000
0, 1, 30, 100.000000
0, 1, 31, 100.000000
0, 1, 32, 100.000000
0, 1, 33, 100.000000
0, 1, 34, 100.000000
0, 2, 0, 0.694466
0, 2, 1, 0.459875
0, 2, 2, 0.400573
0, 2, 3, 0.397600
0, 2, 4, 0.429140
0, 2, 5, 0.480777
0, 2, 6, 0.464613
0, 2, 7, 0.393031
0, 2, 8, 0.359822
0, 2, 9, 0.405665
0, 2, 10, 0.484075
0, 2, 11, 0.633734
0, 2, 12, 1.011352
0, 2, 13, 1.610367
0, 2, 14, 2.414686
0, 2, 15, 100.000000
0, 2, 16, 100.000000
0, 2, 17, 100.000000
0, 2, 18, 100.000000
0, 2, 19, 100.000000
0, 2, 20, 100.000000
0, 2, 21, 100.000000
0, 2, 22, 100.000000
0, 2, 23, 100.000000
0, 2, 24, 100.000000
0, 2, 25, 100.000000
0, 2, 26, 100.000000
0, 2, 27, 100.000000
0, 2, 28, 100.000000
0, 2, 29, 100.000000
0, 2, 30, 100.000000
0, 2, 31, 100.000000
0, 2, 32, 100.000000
0, 2, 33, 100.000000
0, 2, 34, 100.000000
0, 3, 0, 0.682200
0, 3, 1, 0.427482
0, 3, 2, 0.377504
0, 3, 3, 0.362686
0, 3, 4, 0.378916
0, 3, 5, 0.416506
0, 3, 6, 0.423150
0, 3, 7, 0.384695
0, 3, 8, 0.364982
0, 3, 9, 0.400199
0, 3, 10, 0.474741
0, 3, 11, 0.653980
0, 3, 12, 1.029883
0, 3, 13, 1.659878
0, 3, 14, 2.419937
0, 3, 15, 100.000000
0, 3, 16, 100.000000
0, 3, 17, 100.000000
0, 3, 18, 100.000000
0, 3, 19, 100.000000
0, 3, 20, 100.000000
0, 3, 21, 100.000000
0, 3, 22, 100.000000
0, 3, 23, 100.000000
0, 3, 24, 100.000000
0, 3, 25, 100.000000
0, 3, 26, 100.000000
0, 3, 27, 100.000000
0, 3, 28, 100.000000
0, 3, 29, 100.000000
0, 3, 30, 100.000000
0, 3, 31, 100.000000
0, 3, 32, 100.000000
0, 3, 33, 100.000000
0, 3, 34, 100.000000
0, 4, 0, 0.713130
0, 4, 1, 0.441283
0, 4, 2, 0.411379
0, 4, 3, 0.372663
0, 4, 4, 0.384007
0, 4, 5, 0.430276
0, 4, 6, 0.450467
0, 4, 7, 0.418231
0, 4, 8, 0.402147
0, 4, 9, 0.418159
0, 4, 10, 0.452306
0, 4, 11, 0.606326
0, 4, 12, 0.985379
0, 4, 13, 1.554950
0, 4, 14, 2.231126
0, 4, 15, 100.000000
0, 4, 16, 100.000000
0, 4, 17, 100.000000
0, 4, 18, 100.000000
0, 4, 19, 100.000000
0, 4, 20, 100.000000
0, 4, 21, 100.000000
0, 4, 22, 100.000000
0, 4, 23, 100.000000
0, 4, 24, 100.000000
0, 4, 25, 100.000000
0, 4, 26, 100.000000
0, 4, 27, 100.000000
0, 4, 28, 100.000000
0, 4, 29, 100.000000
0, 4, 30, 100.000000
0, 4, 31, 100.000000
0, 4, 32, 100.000000
0, 4, 33, 100.000000
0, 4, 34, 100.000000
0, 5, 0, 0.715687
0, 5, 1, 0.451775
0, 5, 2, 0.432828
0, 5, 3, 0.431141
0, 5, 4, 0.406825
0, 5, 5, 0.445309
0, 5, 6, 0.481314
0, 5, 7, 0.448421
0, 5, 8, 0.442020
0, 5, 9, 0.479929
0, 5, 10, 0.512510
0, 5, 11, 0.638645
0, 5, 12, 0.993631
0, 5, 13, 1.542762
0, 5, 14, 2.302262
0, 5, 15, 100.000000
0, 5, 16, 100.000000
0, 5, 17, 100.000000
0, 5, 18, 100.000000
0, 5, 19, 100.000000
0, 5, 20, 100.000000
0, 5, 21, 100.000000
0, 5, 22, 100.000000
0, 5, 23, 100.000000
0, 5, 24, 100.000000
0, 5, 25, 100.000000
0, 5, 26, 100.000000
0, 5, 27, 100.000000
0, 5, 28, 100.000000
0, 5, 29, 100.000000
0, 5, 30, 100.000000
0, 5, 31, 100.000000
0, 5, 32, 100.000000
0, 5, 33, 100.000000
0, 5, 34, 100.000000
0, 6, 0, 0.707384
0, 6, 1, 0.440401
0, 6, 2, 0.390001
0, 6, 3, 0.395240
0, 6, 4, 0.393183
0, 6, 5, 0.408221
0, 6, 6, 0.439936
0, 6, 7, 0.441591
0, 6, 8, 0.475369
0, 6, 9, 0.543074
0, 6, 10, 0.613614
0, 6, 11, 0.755746
0, 6, 12, 1.092028
0, 6, 13, 1.678169
0, 6, 14, 100.000000
0, 6, 15, 100.000000
0, 6, 16, 100.000000
0, 6, 17, 100.000000
0, 6, 18, 100.000000
0, 6, 19, 100.000000
0, 6, 20, 100.000000
0, 6, 21, 100.000000
0, 6, 22, 100.000000
0, 6, 23, 100.000000
0, 6, 24, 100.000000
0, 6, 25, 100.000000
0, 6, 26, 100.000000
0, 6, 27, 100.000000
0, 6, 28, 100.000000
0, 6, 29, 100.000000
0, 6, 30, 100.000000
0, 6, 31, 100.000000
0, 6, 32, 100.000000
0, 6, 33, 100.000000
0, 6, 34, 100.000000
0, 7, 0, 0.689237
0, 7, 1, 0.400456
0, 7, 2, 0.329247
0, 7, 3, 0.295012
0, 7, 4, 0.278749
0, 7, 5, 0.355666
0, 7, 6, 0.435807
0, 7, 7, 0.453642
0, 7, 8, 0.493057
0, 7, 9, 0.555216
0, 7, 10, 0.621580
0, 7, 11, 0.741875
0, 7, 12, 1.067493
0, 7, 13, 1.674933
0, 7, 14, 2.444186
0, 7, 15, 100.000000
0, 7, 16, 100.000000
0, 7, 17, 100.000000
0, 7, 18, 100.000000
0, 7, 19, 100.000000
0, 7, 20, 100.000000
0, 7, 21, 100.000000
0, 7, 22, 100.000000
0, 7, 23, 100.000000
0, 7, 24, 100.000000
0, 7, 25, 100.000000
0, 7, 26, 100.000000
0, 7, 27, 100.000000
0, 7, 28, 100.000000
0, 7, 29, 100.000000
0, 7, 30, 100.000000
0, 7, 31, 100.000000
0, 7, 32, 100.000000
0, 7, 33, 100.000000
0, 7, 34, 100.000000
0, 8, 0, 0.697379
0, 8, 1, 0.390084
0, 8, 2, 0.324718
0, 8, 3, 0.276593
0, 8, 4, 0.240487
0, 8, 5, 0.312869
0, 8, 6, 0.441739
0, 8, 7, 0.493000
0, 8, 8, 0.503359
0, 8, 9, 0.520751
0, 8, 10, 0.570889
0, 8, 11, 0.724033
0, 8, 12, 1.026405
0, 8, 13, 1.569698
0, 8, 14, 2.310746
0, 8, 15, 100.000000
0, 8, 16, 100.000000
0, 8, 17, 100.000000
0, 8, 18, 100.000000
0, 8, 19, 100.000000
0, 8, 20, 100.000000
0, 8, 21, 100.000000
0, 8, 22, 100.000000
0, 8, 23, 100.000000
0, 8, 24, 100.000000
0, 8, 25, 100.000000
0, 8, 26, 100.000000
0, 8, 27, 100.000000
0, 8, 28, 100.000000
0, 8, 29, 100.000000
0, 8, 30, 100.000000
0, 8, 31, 100.000000
0, 8, 32, 100.000000
0, 8, 33, 100.000000
0, 8, 34, 100.000000
0, 9, 0, 0.707240
0, 9, 1, 0.378999
0, 9, 2, 0.313980
0, 9, 3, 0.304571
0, 9, 4, 0.303752
0, 9, 5, 0.374940
0, 9, 6, 0.490840
0, 9, 7, 0.531510
0, 9, 8, 0.504135
0, 9, 9, 0.502529
0, 9, 10, 0.556090
0, 9, 11, 0.712994
0, 9, 12, 0.992392
0, 9, 13, 1.482626
0, 9, 14, 2.235173
0, 9, 15, 100.000000
0, 9, 16, 100.000000
0, 9, 17, 100.000000
0, 9, 18, 100.000000
0, 9, 19, 100.000000
0, 9, 20, 100.000000
0, 9, 21, 100.000000
0, 9, 22, 100.000000
0, 9, 23, 100.000000
0, 9, 24, 100.000000
0, 9, 25, 100.000000
0, 9, 26, 100.000000
0, 9, 27, 100.000000
