-8.920061, -8.917353, -1.665769
-8.889096, -8.935460, -1.663164
-8.927083, -8.793254, -1.641260
-8.896356, -8.876156, -1.636660
-8.837193, -8.942910, -1.632598
-8.807822, -8.923779, -1.640605
-8.793678, -8.863861, -1.617073
-8.845375, -8.796434, -1.616763
-8.997896, -8.742911, -1.656434
-8.990209, -8.770259, -1.688727
-8.862558, -8.645678, -1.627548
-8.900747, -8.587119, -1.651517
-8.862748, -8.717557, -1.619529
-8.821815, -8.743931, -1.615810
-8.815598, -8.608197, -1.607461
-8.840863, -8.633464, -1.619034
-8.931050, -8.571035, -1.645197
-8.957806, -8.550316, -1.686056
-8.869433, -8.388502, -1.667876
-8.923550, -8.424070, -1.707529
-8.798565, -8.484064, -1.615250
-8.842661, -8.536620, -1.630838
-8.847996, -8.436192, -1.655503
-8.841755, -8.428660, -1.664807
-8.770936, -8.962695, -1.634256
-8.712085, -8.975326, -1.659741
-8.756629, -8.856581, -1.616396
-8.693687, -8.821948, -1.617584
-8.648643, -8.913333, -1.625444
-8.619278, -8.890685, -1.642026
-8.680488, -8.879198, -1.610431
-8.592346, -8.773614, -1.620268
-8.733357, -8.711463, -1.611213
-8.710962, -8.679705, -1.610543
-8.742935, -8.650710, -1.596404
-8.670192, -8.622169, -1.622975
-8.644396, -8.709873, -1.613145
-8.578229, -8.701004, -1.623238
-8.612180, -8.656738, -1.600382
-8.600693, -8.607222, -1.624608
-8.746371, -8.504584, -1.622859
-8.681396, -8.491019, -1.632191
-8.664479, -8.351975, -1.645663
-8.715788, -8.423233, -1.652353
-8.668437, -8.472452, -1.621596
-8.621117, -8.461487, -1.630819
-8.623982, -8.417328, -1.629870
-8.611352, -8.373075, -1.668293
-8.443806, -8.915917, -1.659745
-8.541629, -8.898154, -1.644585
-8.567179, -8.806296, -1.612214
-8.527021, -8.807701, -1.628036
-8.408782, -8.895044, -1.689734
-8.386086, -8.920489, -1.716843
-8.432801, -8.848610, -1.646778
-8.409157, -8.794037, -1.669300
-8.572700, -8.686045, -1.598816
-8.523956, -8.697885, -1.617313
-8.505386, -8.578465, -1.612216
-8.540062, -8.574603, -1.625982
-8.388265, -8.710423, -1.649818
-8.416155, -8.770423, -1.663846
-8.416962, -8.581728, -1.653077
-8.401715, -8.622746, -1.663223
-8.501736, -8.470071, -1.618786
-8.484941, -8.470972, -1.639363
-8.540436, -8.392771, -1.650156
-8.529024, -8.349239, -1.688177
-8.377161, -8.501654, -1.657928
-8.449482, -8.553412, -1.648105
-8.348448, -8.362660, -1.711931
-8.373019, -8.407941, -1.722484
-8.973659, -8.970029, -1.671176
-8.943684, -8.933951, -1.690349
-8.941412, -8.786291, -1.639198
-8.978614, -8.861763, -1.679614
-8.813346, -8.910129, -1.620931
-8.817788, -9.008563, -1.675959
-8.833666, -8.816221, -1.601640
-8.770954, -8.820401, -1.617792
-8.921575, -8.687253, -1.645334
-8.941845, -8.732444, -1.654145
-8.962232, -8.575183, -1.660167
-8.917654, -8.589688, -1.659887
-8.816363, -8.689361, -1.609720
-8.784382, -8.691158, -1.613281
-8.816336, -8.581478, -1.624139
-8.837113, -8.619001, -1.623134
-8.937055, -8.539725, -1.669124
-8.930938, -8.490936, -1.684385
-8.994964, -8.403086, -1.722085
-8.894767, -8.392282, -1.709297
-8.782478, -8.511003, -1.626570
-8.854338, -8.523800, -1.630995
-8.825453, -8.401993, -1.645042
-8.851783, -8.431570, -1.667912
-8.754616, -8.939819, -1.626790
-8.749413, -8.935596, -1.637956
-8.736929, -8.797285, -1.602652
-8.718248, -8.852790, -1.618254
-8.617556, -8.977254, -1.664984
-8.600069, -8.993578, -1.692666
-8.660076, -8.874790, -1.628067
-8.619968, -8.841665, -1.623071
-8.729206, -8.689219, -1.604848
-8.674648, -8.674228, -1.616732
-8.696505, -8.642773, -1.609772
-8.711750, -8.636127, -1.622746
-8.626140, -8.719912, -1.620553
-8.612854, -8.705327, -1.616026
-8.631496, -8.640876, -1.597545
-8.655518, -8.579011, -1.621655
-8.711150, -8.464405, -1.639255
-8.726133, -8.512499, -1.629936
-8.714043, -8.447502, -1.622825
-8.714721, -8.432487, -1.650658
-8.616076, -8.430845, -1.625079
-8.602175, -8.549876, -1.626521
-8.644470, -8.348214, -1.665645
-8.610335, -8.349947, -1.678878
-8.479887, -8.899445, -1.647219
-8.497195, -8.938938, -1.688323
-8.521708, -8.794145, -1.616928
-8.517189, -8.868228, -1.645039
-8.384877, -8.903297, -1.693915
-8.388863, -8.957729, -1.731904
-8.452018, -8.780717, -1.623769
-8.400529, -8.792033, -1.670428
-8.552687, -8.744105, -1.622506
-8.543014, -8.762668, -1.621371
-8.549996, -8.648165, -1.610754
-8.573059, -8.597139, -1.623416
-8.487178, -8.675781, -1.615726
-8.391192, -8.724689, -1.670467
-8.382511, -8.563447, -1.642507
-8.379812, -8.564413, -1.681391
-8.537411, -8.458547, -1.622036
-8.567876, -8.556976, -1.618013
-8.479946, -8.392960, -1.652220
-8.565447, -8.386199, -1.667061
-8.473550, -8.492814, -1.630308
-8.446207, -8.529998, -1.646932
-8.460958, -8.420557, -1.675819
-8.431068, -8.417737, -1.692885
-9.009332, -9.067284, -1.754532
-9.030152, -9.104418, -1.710579
-9.154259, -8.856161, -1.748165
-9.147543, -8.783651, -1.711473
-8.848807, -9.154199, -1.712109
-8.811664, -9.110406, -1.660772
-8.862222, -8.902903, -1.716511
-8.951111, -8.989318, -1.675681
-9.047194, -8.675553, -1.716362
-9.065247, -8.762606, -1.753289
-9.175621, -8.560707, -1.742165
-9.221663, -8.569758, -1.764224
-8.916155, -8.664954, -1.644103
-8.902032, -8.718836, -1.766402
-9.022932, -8.565788, -1.711846
-9.019495, -8.609556, -1.752251
-9.115852, -8.449938, -1.732704
