-0.796368, -0.542171, -5.583261
-1.947826, -1.956995, -5.683274
-0.797998, -0.280381, -5.716320
-0.301845, 0.421564, -5.790371
1.049788, -0.857716, -5.580570
-0.018271, -0.208840, -5.780563
-2.079710, -0.414678, -5.603643
-0.469962, -1.110182, -5.575854
0.639905, -1.751860, -5.572254
-0.321815, -1.441365, -5.632619
0.792694, -1.498785, -5.544139
-0.370904, -0.984999, -5.626767
-1.119337, -0.180172, -5.759934
-0.456657, -0.427317, -5.628469
-1.430004, -0.130091, -5.716335
0.376469, -0.634902, -5.766426
-0.740693, -1.214885, -5.600760
0.578554, -0.758160, -5.600980
-1.295063, 1.861236, -5.654477
-0.356288, -0.942812, -5.636233
0.919765, -1.034101, -5.558308
-0.881394, 0.490234, -5.553667
0.836340, -0.669572, -5.656722
-1.479476, -1.047314, -5.697279
0.666295, -0.131776, -5.653713
-0.794042, -0.808561, -5.603094
-1.156953, 0.608556, -5.558071
-0.611980, 0.263814, -5.623977
-1.120822, -0.023601, -5.587299
-0.933051, 0.111121, -5.559898
-1.743770, 0.774338, -5.597565
-1.318822, -1.474231, -5.573800
-0.578444, 0.219788, -5.675517
-1.125065, -0.526111, -5.501423
-1.829725, -0.080295, -5.650237
-1.425557, -0.441389, -5.564174
-2.010432, -0.562516, -5.845608
-1.635224, 0.224541, -5.624231
-0.772927, -0.583534, -5.607905
-1.905400, -0.926196, -5.569535
-0.846042, -0.990836, -5.653084
-1.352899, 0.347314, -5.585727
-1.126030, 0.882407, -5.577384
-0.418814, -0.378648, -5.878573
-0.513108, -0.723165, -5.627681
-0.741222, 0.832880, -5.613475
0.319193, -0.173262, -5.582700
-1.378986, -0.908668, -5.583396
-0.787700, -0.408756, -5.596425
-1.298624, -0.058880, -5.641914
-1.246844, -2.076870, -5.627884
-0.098855, 1.151904, -5.680478
-1.754483, -0.555613, -5.529985
-0.464926, -0.974660, -5.624326
-0.122403, 0.245241, -5.800000
-0.657533, -0.446737, -5.587853
-1.088296, -1.309648, -5.671301
-1.282836, 0.170159, -5.542967
-1.078416, -0.968243, -5.595853
-0.935793, 0.149952, -5.685518
1.541214, 0.048042, -5.606524
-0.296720, 0.289348, -5.764853
-1.859753, -0.102029, -5.661418
-1.582110, -0.800645, -5.642079
-0.679108, -0.564744, -5.732712
-0.606207, -0.542130, -5.802701
-0.725439, -0.145542, -5.657182
-1.222672, 1.176698, -5.621973
-0.080323, 1.859866, -5.795042
-1.443059, 0.056179, -5.637880
-0.208639, -0.478049, -5.708783
-1.012666, -0.363008, -5.516722
-1.060675, -0.437406, -5.619872
-1.900343, -1.114486, -5.570853
-0.722474, 0.234708, -5.596512
0.513091, -1.115088, -5.652966
-1.252136, -0.548248, -5.623340
1.851988, -0.031209, -5.632614
1.424271, -0.093259, -5.641102
-1.040305, -1.834384, -5.679229
0.143122, 1.605355, -5.734715
-0.687548, 0.667562, -5.650564
-0.917875, 0.596620, -5.561914
-0.539482, 0.664352, -5.633943
-1.263968, -1.542497, -5.797235
-0.737152, -0.852297, -5.619431
-1.089994, -1.278032, -5.813223
-0.878704, 1.070398, -5.538276
-1.131076, -1.171640, -5.586125
-0.347808, 0.719656, -5.872476
-0.965738, -0.118012, -5.592357
0.809392, -0.216740, -5.625641
-0.924379, 0.462299, -5.607147
-0.699165, 0.153980, -5.611185
-0.151567, 0.370602, -5.611485
0.263854, 0.642052, -5.680924
0.395425, -1.663701, -5.618609
-0.253274, 0.876527, -5.503712
-0.268537, 1.200275, -5.695501
-0.737750, 0.422073, -5.823174
-0.153779, 1.505790, -5.714803
-1.607142, 0.079611, -5.724891
1.088048, -1.623287, -5.644072
-0.159056, 0.877644, -5.528193
-0.315765, -0.005998, -5.678591
-0.079243, -0.716635, -5.707087
-0.333003, -1.077621, -5.568638
1.092293, 1.471509, -5.559120
-1.634620, -2.023071, -5.549530
-1.044080, 1.178430, -5.639164
-0.336998, -0.406480, -5.823616
-0.206034, 0.436166, -5.593708
-1.023962, -1.219107, -5.586618
-1.095170, -0.104594, -5.661322
-1.130461, -1.214025, -5.544057
-1.742440, -1.094154, -5.623349
-0.749651, -0.782591, -5.545546
-1.209518, -0.329258, -5.653532
-0.573626, -0.943313, -5.535186
-1.276120, -0.645310, -5.633389
-0.310841, -0.000484, -5.718033
0.135476, 0.354488, -5.554186
0.701179, 0.393065, -5.591683
-0.972743, 1.887248, -5.571932
0.637539, 0.739578, -5.630304
0.852278, 1.381287, -5.574741
0.335988, -1.292177, -5.523119
-1.527173, 0.858053, -5.699670
-0.082051, 1.897021, -5.717083
0.400468, 1.242280, -5.695479
-0.338719, 1.925668, -5.541328
0.008372, 1.647579, -5.660968
0.329037, -1.696451, -5.664907
-0.206259, 1.967461, -5.645480
-0.158227, -1.753918, -5.770781
-1.214764, 1.292476, -5.604122
-1.713743, -0.439070, -5.667230
-0.077895, 1.156966, -5.570987
-0.814920, 0.592551, -5.569694
-0.170311, 1.933409, -5.627170
-1.148098, -1.160173, -5.752282
2.050849, 0.314753, -5.629198
0.801771, -0.811892, -5.604764
-1.825152, 1.033876, -5.565164
1.807971, 0.419620, -5.678172
-1.333882, 1.136554, -5.588750
-0.602911, -1.327949, -5.643440
1.310771, 1.664153, -5.678710
0.069319, -0.272379, -5.767905
-0.144236, -1.484496, -5.580238
0.330905, 1.406144, -5.831586
-0.334809, -1.829833, -5.717988
1.429404, -1.854221, -5.652523
-1.580949, -0.833812, -5.823874
-1.161953, -0.828204, -5.630617
1.880981, -0.868793, -5.681067
-0.864749, -2.066053, -5.500160
1.834591, 1.452822, -5.606224
-1.395659, -0.618437, -5.616920
1.817326, 1.792532, -5.616967
0.648663, -1.735361, -5.532120
0.750014, -0.686388, -5.651785
0.538068, -0.721299, -5.791466
0.840101, 1.169666, -5.627104
-1.316927, -1.341305, -5.535821
-1.165575, -1.285380, -5.662607
-1.870889, -1.869523, -5.722837
1.141787, -0.326557, -5.572996
0.245116, 1.632697, -5.688130
1.336543, 1.290951, -5.615998
1.182058, -1.265170, -5.602648
1.226753, 1.912382, -5.826571
1.064947, -0.862118, -5.497473
-1.439186, 1.711771, -5.642123
1.204611, 0.074199, -5.769959
1.082592, -0.233643, -5.567052
1.743812, 1.328722, -5.679236
0.430561, -1.307848, -5.587280
-1.926229, -1.505472, -5.743507
-1.299948, -0.917466, -5.664962
0.472517, -1.956898, -5.637043
0.986327, -0.233628, -5.618332
1.422316, -1.105009, -5.686225
1.242198, -1.660055, -5.597165
0.061035, -0.652541, -5.622503
1.733060, 0.124685, -5.723093
0.829194, -0.201782, -5.601455
1.100678, 1.328612, -5.645861
-1.213050, -0.861892, -5.613217
1.179636, 1.241023, -5.629731
1.715333, 1.321350, -5.718222
1.710045, -0.131952, -5.683335
-2.064003, 0.463494, -5.660580
-0.420322, 1.839062, -5.606293
-1.629687, -0.448271, -5.814233
1.605057, -0.293246, -5.677493
1.140584, 1.270950, -5.559055
0.284441, -1.291674, -5.689166
-2.017497, 0.154084, -5.627478
1.976604, 1.683583, -5.667463
0.236736, -0.752560, -5.670665
-0.338811, 1.672508, -5.572438
-0.914813, -1.693753, -5.647266
-0.402478, 1.842737, -5.525503
-1.294838, 0.974915, -5.589124
-0.006005, 1.673008, -5.682479
-1.622217, -1.292974, -5.495853
-0.235411, 1.435041, -5.585632
0.618901, 1.186269, -5.629767
0.085105, 0.162801, -5.809450
-0.145363, -0.686759, -5.696570
0.217710, 0.326131, -5.785697
-0.112500, 1.912858, -5.733561
-0.364259, 0.792379, -5.640527
-0.325609, -0.056486, -5.721343
-0.439766, 0.434418, -5.527569
-1.199609, 0.975632, -5.653463
-1.046474, 0.110982, -5.621865
-0.972286, -0.880130, -5.618132
0.037888, 1.544492, -5.714189
-0.106343, 0.088282, -5.626528
0.323538, -0.421013, -5.613442
1.266010, 1.157388, -5.631296
-2.016284, 0.964916, -5.592691
0.185070, 0.035018, -5.524740
0.058938, -1.153266, -5.763583
-1.846685, -1.784943, -5.820362
0.009433, 0.118344, -5.529570
-2.007188, -0.236053, -5.835105
-0.243567, -0.200929, -5.707373
-0.271801, -0.243752, -5.720323
-0.636203, -0.382447, -5.622624
-0.080996, 0.187956, -5.634321
1.263453, -1.768099, -5.605753
-1.854736, -0.882150, -5.641324
-0.587763, 1.482184, -5.869831
0.409003, -0.253943, -5.834753
-0.169724, 0.775730, -5.772998
-0.926192, 1.064426, -5.589510
-1.496150, 1.912797, -5.685317
-1.788268, -1.099651, -5.503521
-0.614852, 0.309594, -5.572453
-1.609307, -0.768306, -5.644557
-0.480563, -1.059906, -5.544675
0.719201, 0.775408, -5.596335
-1.899683, -1.720177, -5.665880
-0.436756, -1.514983, -5.612609
1.306759, -0.655641, -5.695879
-1.642117, -1.643458, -5.627932
-0.353784, -1.042942, -5.574728
-0.684258, -1.894377, -5.622201
-1.881118, -0.785452, -5.697122
-2.000000, -1.255227, -5.800000
-0.586796, -0.623183, -5.788914
-1.463298, -1.053423, -5.605459
-1.472235, 0.247417, -5.562768
-1.664000, 1.602180, -5.646516
-0.140305, 1.947244, -5.665843
-1.664605, 1.254929, -5.578157
0.920846, -0.249919, -5.517830
-0.284015, 0.825432, -5.638539
-0.339799, -0.573724, -5.635391
-0.858877, 0.682515, -5.571559
-1.745332, 1.924101, -5.653052
-0.235109, -0.939064, -5.692456
0.245945, 0.583415, -5.686553
1.312418, -1.110191, -5.653937
-1.536477, 1.231932, -5.590955
0.879987, -0.755489, -5.754935
0.312943, 0.167292, -5.762543
-0.790249, 1.512638, -5.601028
-1.919541, -0.434145, -5.576989
1.106060, -1.720010, -5.585435
1.397725, -0.298311, -5.650719
0.200263, -1.055345, -5.522002
0.254258, -0.635139, -5.672255
-1.169647, -1.066160, -5.772974
0.968441, 0.787175, -5.602565
-1.783986, 0.612479, -5.627299
0.540881, -1.813971, -5.562554
-1.769413, 0.091368, -5.527276
-1.506184, 1.688054, -5.675297
-2.020791, 0.381569, -5.663341
-1.361420, 0.397259, -5.573779
-1.741649, -0.482040, -5.709020
1.077929, 1.502037, -5.575501
-1.812756, 0.621367, -5.662878
-1.550512, 0.782439, -5.628902
1.907943, 0.170739, -5.772859
1.956321, 1.816015, -5.717792
0.047648, -1.094030, -5.595992
1.667205, -1.033997, -5.651819
-1.420264, -1.710664, -5.585824
-0.372497, -1.656313, -5.678728
1.806706, 1.344689, -5.583866
-0.770943, 0.915614, -5.544465
-1.426962, -0.742647, -5.667502
1.891015, 0.346503, -5.654948
1.059728, 1.399338, -5.776671
0.620736, -0.974176, -5.651122
0.337319, -1.066680, -5.856672
1.127084, 1.241231, -5.601520
0.627738, 1.543919, -5.823300
0.035906, 0.448261, -5.618828
-0.894821, -0.159497, -5.635717
0.009933, 0.282919, -5.622248
0.830353, -1.825125, -5.663343
1.707233, 0.049918, -5.584926
0.396147, 1.598771, -5.766107
0.773707, -0.418118, -5.579232
-0.875837, 0.963375, -5.870438
0.434954, -1.619858, -5.664789
1.300963, -0.901874, -5.608284
-0.389893, -1.892699, -5.791201
0.814544, -1.311302, -5.652297
-0.925951, 0.412733, -5.614176
1.852343, -1.777462, -5.711670
-1.017300, 1.355791, -5.770877
1.684847, 1.635189, -5.724633
1.646965, 1.826439, -5.652781
1.826374, 1.832842, -5.739791
1.913024, 1.715263, -5.663543
1.786645, 0.811962, -5.569431
0.893297, 0.451933, -5.751302
0.661918, -1.656054, -5.547148
-1.829969, -1.005435, -5.671889
0.077189, 0.751796, -5.516351
1.589421, -1.394224, -5.674139
-0.051423, -1.964988, -5.491550
0.386672, 1.557742, -5.817700
1.556220, 0.865972, -5.737541
1.107158, 1.722022, -5.643137
1.698211, -0.370453, -5.597803
1.020510, 0.556368, -5.838440
1.629330, 1.400516, -5.583707
0.675427, 0.737185, -5.618726
-1.729180, 1.477825, -5.710488
-1.546099, 1.374534, -5.619296
-0.071110, 1.899691, -5.733867
1.599400, -0.014539, -5.621557
-1.820052, -0.348422, -5.662593
1.790376, 1.872642, -5.720972
-1.860162, 0.421984, -5.664976
0.727551, 1.528054, -5.674026
-1.034536, -0.164894, -5.658542
-0.535672, 1.882171, -5.550347
-1.687094, 0.447808, -5.565131
-0.141458, 1.320161, -5.649949
0.864900, -1.721279, -5.669807
0.502786, -0.942623, -5.642558
-1.837295, 1.264508, -5.591899
-1.187819, 0.883597, -5.651171
-1.979594, -0.058738, -5.681208
-1.790892, -0.442140, -5.798882
-1.932237, -0.132596, -5.674016
-0.857465, -1.864081, -5.663411
0.249930, 1.576293, -5.821896
0.158052, 0.459680, -5.614071
-0.705453, 0.143362, -5.567031
-1.891332, 0.728066, -5.586696
-1.969444, 0.917983, -5.632926
-0.612726, 1.743427, -5.573332
-1.430363, 0.554448, -5.584970
-0.957801, 1.944709, -5.776693
-0.914209, -1.227940, -5.645867
-1.054095, 1.623459, -5.613669
-1.504155, 1.448266, -5.699680
-1.665429, 0.342504, -5.613899
-1.050452, 1.077229, -5.608318
-0.926137, 0.045722, -5.603686
-1.368490, 1.202238, -5.839086
-1.603934, -0.004431, -5.728985
-0.882272, -1.240132, -5.616532
-1.725269, 0.939963, -5.775296
-0.741345, 1.667814, -5.582715
-1.705838, -0.041061, -5.736403
-2.020995, -1.412053, -5.679493
-1.414331, -0.361606, -5.611892
-1.767891, 1.326806, -5.528602
-0.901752, 0.118912, -5.599798
0.582166, 0.006950, -5.652046
-0.459844, -0.541386, -5.764080
-1.715826, -0.882923, -5.637715
-0.377298, 0.281699, -5.644337
-0.365840, -0.317247, -5.834645
-0.716053, -0.781428, -5.583236
-1.021065, 0.241371, -5.576286
-1.504033, 0.800763, -5.803646
0.693895, -0.071752, -5.739903
0.168261, 0.620563, -5.593579
-1.670568, -1.550181, -5.537753
0.328369, -0.476710, -5.815414
-1.836403, 0.570721, -5.533660
-1.963138, 0.944664, -5.622095
-1.293086, -0.987358, -5.560688
-1.873500, 0.179401, -5.523643
-0.512616, -1.050249, -5.584239
-2.012583, 0.863689, -5.894068
-0.063617, -1.282039, -5.549794
-1.006595, 0.770787, -5.656691
-0.949936, 1.423635, -5.774269
-1.781855, 0.153276, -5.630427
-1.643677, 1.148889, -5.521854
-0.616244, 0.137970, -5.542536
-1.346042, 0.220449, -5.626688
-2.067368, 1.173079, -5.580091
-1.528121, 1.784028, -5.522164
-1.936964, 1.189878, -5.636749
-1.329290, -0.619733, -5.853177
-0.933659, 1.330273, -5.824337
-1.948224, 1.075871, -5.642161
-1.842610, 0.567164, -5.559496
-1.721021, 1.590751, -5.699620
-1.829623, -0.585453, -5.606327
-1.930230, 1.163606, -5.626041
-0.859677, 0.419285, -5.627779
-1.831157, 1.053972, -5.623648
-1.565672, 1.987577, -5.620923
-1.530484, -1.007413, -5.759711
-1.799629, 1.569454, -5.715015
-1.765625, 1.661975, -5.701966
-0.263902, -0.199492, -5.724378
-1.629738, 1.506251, -5.654313
-0.612855, 1.828904, -5.673748
-1.713645, 1.273728, -5.533065
-2.025787, 1.896954, -5.511327
-1.738785, 0.022962, -5.610238
-1.343569, -0.518372, -5.620656
-1.763628, 0.404218, -5.561994
1.132804, 0.451714, -5.626424
-1.845163, -0.075765, -5.573725
-1.810077, -0.138676, -5.561096
-1.626353, 1.570227, -5.685487
1.793051, 1.763470, -5.619581
-1.854174, 0.590884, -5.628085
1.313270, 0.372694, -5.704138
2.097027, 1.768661, -5.535017
1.036616, 0.188000, -5.615250
-1.347587, 1.773905, -5.612327
1.104665, 1.235330, -5.586932
-1.919281, 1.044072, -5.654865
-1.542704, 1.398653, -5.630337
1.036236, 1.285627, -5.675524
-1.967136, 1.106990, -5.608256
1.025630, -1.741795, -5.594344
1.497016, 1.838485, -5.669082
-0.487128, -0.639434, -5.596916
-1.796084, 0.605415, -5.614005
-1.186664, -0.366950, -5.720096
-1.726453, 0.926316, -5.621743
-1.300940, 0.643024, -5.798868
-0.013088, 0.347686, -5.692639
0.455210, 0.974973, -5.613845
-1.782490, 1.428367, -5.775328
0.328675, 1.556628, -5.801811
-0.127015, 0.804756, -5.500966
-1.822663, 0.741775, -5.666113
-0.830420, 1.308465, -5.561455
-1.354156, 1.704064, -5.583659
-1.913443, 1.234136, -5.607428
-1.245199, 1.351283, -5.623565
-0.817565, 0.108386, -5.554529
-0.822269, 1.801955, -5.589698
-1.513397, -0.823372, -5.636398
0.637308, 1.547024, -5.638443
0.100419, -1.958430, -5.576967
0.341890, -0.632959, -5.557656
0.663252, 0.663300, -5.587571
-1.821522, 1.669885, -5.807543
-0.227997, 0.397013, -5.625473
-1.949957, 1.466065, -5.727166
-0.520352, -0.487234, -5.824971
-1.357421, -1.958148, -5.677052
0.579378, -0.430383, -5.784408
-0.341642, 1.088371, -5.583357
-0.807934, -0.777934, -5.551367
-0.650992, 0.653467, -5.762797
-1.521133, -1.886058, -5.683217
1.243300, 1.745095, -5.619548
-1.093667, -1.392691, -5.668609
0.646075, 0.688516, -5.602530
-0.551019, -0.514065, -5.665231
